Group	Name	Start	End	Length	strand	gene	locus_tag	experiment	inference	note	codon_start	transl_table	product	protein_id	db_xref	gene_synonym	pseudogene	pseudo	mobile_element_type	ncRNA_class	organism	mol_type	strain	anticodon
CDS	CDS	978934	979365	432	+	NA	Rv0880	EXISTENCE: identified in proteomics study	NA	"Rv0880, (MTCY31.08), len: 143 aa. Possible transcriptional regulator, MarR family, equivalent to MLCB57_15|O3306|NP_302411.1|NC_002677 putative MarR-family protein from Mycobacterium leprae (143 aa), FASTA scores: opt: 818, E(): 0, (89.5% identity in 143 aa overlap). Also similar to many others e.g. CAB93410.1|AL357524 putative marR-family protein from Streptomyces coelicolor (145 aa); NP_251757.1|NC_002516 probable transcriptional regulator from Pseudomonas aeruginosa (147 aa); etc. Also similar to Rv2327 from Mycobacterium tuberculosis (163 aa)."	1	11	Possible transcriptional regulatory protein (possibly MarR-family)	CCP43628.1	UniProtKB/Swiss-Prot:P67745	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	979362	980228	867	+	NA	Rv0881	NA	NA	"Rv0881, (MTCY31.09), len: 288 aa. Possible rRNA methyltransferase, highly similar to others and hypothetical proteins e.g. CAB76071.1|AL157953 putative rRNA methylase from Streptomyces coelicolor (272 aa); NP_421117.1|NC_002696 spoU rRNA methylase family protein from Caulobacter crescentus (268 aa); D90913_93|P74261 rRNA methylase from Synechocystis sp. (274 aa), FASTA scores: E(): 1.1e-13, (26.3% identity in 278 aa overlap); P18644|TSNR_STRCN rRNA methyltransferase from Streptomyces cyaneus (Streptomyces curacoi) (269 aa), FASTA scores: E(): 3.7e-08, (23.9% identity in 268 aa overlap); etc. Equivalent to AAK45146.1 from Mycobacterium tuberculosis strain CDC1551 (242 aa) but longer 46 aa."	1	11	Possible rRNA methyltransferase (rRNA methylase)	CCP43629.1	UniProtKB/Swiss-Prot:Q10543	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	980225	980509	285	+	NA	Rv0882	NA	NA	Rv0882, (MTCY31.10), len: 94 aa. Probable transmembrane protein.	1	11	Probable transmembrane protein	CCP43630.1	UniProtKB/Swiss-Prot:P64737	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	980506	981267	762	-	NA	Rv0883c	NA	NA	Rv0883c, (MTCY31.11c), len: 253 aa. Conserved hypothetical protein, equivalent to O3306|MLCB57_16 conserved hypothetical protein from Mycobacterium leprae (251 aa), FASTA scores: E(): 0, (79.4% identity in 253 aa overlap). Also highly similar to N_terminus of AL009204|SC9B10_22 hypothetical protein from Streptomyces coelicolor (352 aa), FASTA scores: E(): 6.1e-20, (35.0% identity in 246 aa overlap).	1	11	Conserved hypothetical protein	CCP43631.1	UniProtKB/Swiss-Prot:P64739	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	981424	982554	1131	-	serC	Rv0884c	EXISTENCE: identified in proteomics study	NA	"Rv0884c, (MTCY31.12c), len: 376 aa. Possible serC,phosphoserine aminotransferase, equivalent to MLCB57_17 putative phosphoserine aminotransferase from Mycobacterium leprae (376 aa), FASTA scores: E(): 0, (87.5 identity in 376 aa overlap). Also highly similar to CAC08322.1|AL392149 putative aminotransferase from Streptomyces coelicolor (363 aa); and similar to other phosphoserine aminotransferases e.g. NP_386837.1|NC_003047 putative phosphoserine aminotransferase protein from Sinorhizobium meliloti (392 aa); P52878|SERC_METBA phosphoserine aminotransferase from Methanosarcina barkeri (370 aa); P10658|SERC_RABIT|RABEPIP_1 phosphoserine aminotransferase from Rabbit (370 aa), FASTA scores: opt: 271, E(): 3.5e-11,(24.5% identity in 368 aa overlap); etc. Belongs to class-V of pyridoxal-phosphate-dependent aminotransferases. Cofactor: pyridoxal phosphate."	1	11	Possible phosphoserine aminotransferase SerC (PSAT)	CCP43632.1	UniProtKB/Swiss-Prot:P63514	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	982762	983784	1023	+	NA	Rv0885	NA	NA	Rv0885, (MTCY31.13), len: 340 aa. Conserved hypothetical protein, equivalent to O33063|MLCB57_18 possible transmembrane protein from Mycobacterium leprae (341 aa), FASTA score: (83.9% identity in 341 aa overlap). Also similar except in C-terminus to T35630 probable membrane protein from Streptomyces coelicolor (312 aa).	1	11	Conserved hypothetical protein	CCP43633.1	UniProtKB/Swiss-Prot:P0A5D5	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	983803	985530	1728	+	fprB	Rv0886	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00198	"Rv0886, (MTCY31.14), len: 575 aa. Probable fprB,ferredoxin/ferredoxin-NADP(+) reductase (NADPH:adrenodoxin oxidoreductase), equivalent to O3306|MLCB57_19 ferredoxin/ferredoxin--NADP reductase from Mycobacterium leprae (555 aa), FASTA scores: E(): 0, (76.6 identity in 560 aa overlap). Also highly similar or similar to others e.g. NP_294219.1|NC_001263 putative ferredoxin/ferredoxin--NADP reductase from Deinococcus radiodurans (479 aa) (N-terminus shorter); P22570|ADRO_HUMAN NADPH:adrenodoxin oxidoreductase from homo sapiens (497 aa), FASTA scores: opt: 624, E(): 3e-30,(39.7% identity in 484 aa overlap); P08165|ADRO_BOVIN NADPH:adrenodoxin oxidoreductase from Bos taurus (492 aa); etc. Also similar to others from Mycobacterium tuberculosis e.g. Rv3106, Rv3858c, etc. Contains PS00198 4Fe-4S ferredoxins, iron-sulfur binding region signature."	1	11	Probable NADPH:adrenodoxin oxidoreductase FprB (adrenodoxin reductase) (AR) (ferredoxin-NADP(+) reductase)	CCP43634.1	UniProtKB/Swiss-Prot:P65528	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	985513	985971	459	-	NA	Rv0887c	NA	NA	"Rv0887c, (MTCY31.15c), len: 152 aa. Conserved hypothetical protein, highly similar to others e.g. NP_436346.1|NC_003037 Hypothetical protein from Sinorhizobium meliloti (149 aa); AL132644|SCI8_26 hypothetical protein from Streptomyces coelicolor (194 aa),FASTA scores: opt: 220, E(): 1.5e-07, (33.6% identity in 131 aa overlap); etc. Also shows weak similarity with transposases and related proteins."	1	11	Conserved hypothetical protein	CCP43635.1	UniProtKB/Swiss-Prot:P64741	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	987233	988705	1473	+	NA	Rv0888	EXISTENCE: identified in proteomics study	NA	Rv0888, (MTCY31.16), len: 490 aa. Probable exportedprotein. Equivalent to AAK45157.1 from Mycobacterium tuberculosis strain CDC1551 (507 aa) but shorter 17 aa. Contains possible N-terminal signal sequence. Predicted to be an outer membrane protein (See Song et al., 2008).	1	11	Probable exported protein	CCP43636.1	UniProtKB/Swiss-Prot:P64743	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	988740	989861	1122	-	citA	Rv0889c	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00480	"Rv0889c, (MTCY31.17c), len: 373 aa. Probable citA (alternate gene name: gltA), citrate synthase 2, highly similar to others e.g. CAB95899.1|AL359988 putative citrate synthase from Streptomyces coelicolor (387 aa); P39119|CISY_BACSU citrate synthase II from Bacillus subtilis (366 aa), FASTA scores: opt: 586, E(): 5.8e-30,(33.8% identity in 367 aa overlap); etc. Also similar to Rv0896|MTCY31.24 from Mycobacterium tuberculosis (29.2% identity in 274 aa overlap) and Rv1131. Contains PS00480 Citrate synthase signature. Belongs to the citrate synthase family."	1	11	Probable citrate synthase II CitA	CCP43637.1	UniProtKB/Swiss-Prot:P63777	gltA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	989948	992596	2649	-	NA	Rv0890c	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00622	"Rv0890c, (MTCY31.18c), len: 882 aa. Probable transcriptional regulatory protein, LuxR family, highly similar (but shorter 238 aa in N-terminus) to NP_302202.1|NC_002677 possible transcriptional regulator from Mycobacterium leprae (1106 aa). Also highly similar (generally in part) to others e.g. T50568 probable multi-domain regulatory protein from Streptomyces coelicolor (1334 aa); P10957|NARL_ECOLI nitrate/nitrite response regulator protein from Escherichia coli (216 aa),FASTA scores: opt: 193, E(): 6e-06, (37.4% identity in 99 aa overlap); etc. Also highly similar to others from Mycobacterium tuberculosis e.g. MTCY02B10_22, MTV008_44,MTV036_21, and MTCY31_24. Contains PS00017 ATP/GTP-binding site motif A (P-loop), PS00622 Bacterial regulatory proteins, luxR family signature, and probable helix-turn helix motif from aa 836 to 857 (Score 1559, +4.50 SD). Belongs to the LuxR/UhpA family of transcriptional regulators. Alternative nucleotide at position 990001 (G->C; P866A) has been observed."	1	11	Probable transcriptional regulatory protein (probably LuxR-family)	CCP43638.1	UniProtKB/Swiss-Prot:Q10550	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	992598	993455	858	-	NA	Rv0891c	EXISTENCE: identified in proteomics study	NA	"Rv0891c, (MTCY31.19c), len: 285 aa. Possible transcriptional regulator, highly similar in N-terminus to NP_302202.1|NC_002677 possible transcriptional regulator from Mycobacterium leprae (1106 aa). Also highly similar to several Mycobacterium tuberculosis putative transcriptional regulators e.g. Q1102|MTCY02B10_22 probable transcriptional regulatory protein (1159 aa), FASTA scores: opt: 702, E(): 8.3e-40, (50.6% identity in 247 aa overlap); MTV036_21; MTV008_44; MTCY02B10_23. Also shows similarity with several adenylate cyclases and hydrolases from other organisms."	1	11	Possible transcriptional regulatory protein	CCP43639.1	UniProtKB/Swiss-Prot:Q10551	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	993853	995340	1488	+	NA	Rv0892	EXISTENCE: identified in proteomics study	NA	"Rv0892, (MTCY31.20), len: 495 aa. Probable monooxygenase, highly similar to others e.g. NP_250787.1|NC_002516 probable flavin-binding monooxygenase from Pseudomonas aeruginosa (491 aa); CAB59668.1|AL132674 monooxygenase from Streptomyces coelicolor (519 aa); P12015|CYMO_ACIS cyclohexanone monooxygenase from Acinetobacter sp. (542 aa), FASTA scores: opt: 489, E(): 6.8e-26, (30.3% identity in 492 aa overlap); etc. Also highly similar to Rv0565c, Rv3854c, Rv3083, etc from Mycobacterium tuberculosis. Has hydrophobic stretch at N-terminus."	1	11	Probable monooxygenase	CCP43640.1	UniProtKB/Swiss-Prot:P64745	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	995318	996295	978	-	NA	Rv0893c	NA	NA	"Rv0893c, (MTCY31.21c), len: 325 aa. Possible S-adenosylmethionine-dependent methyltransferase (see Grana et al., 2007), belongs in family with P96823|Rv0146|MTCI5.20 from Mycobacterium tuberculosis (310 aa), FASTA scores: opt: 784, E(): 0, (43.2% identity in 308 aa overlap); Rv0726c, Rv0731c, Rv3399, etc. Also shows some similarity with others e.g. SC9B5.10|T35930 hypothetical protein from Streptomyces coelicolor (303 aa); BSUB0008_141|Q45500 hypothetical 34.8 kDa protein from Bacillus subtilis (304 aa), FASTA scores: E(): 0.00033,(26.8% identity in 168 aa overlap); etc. This region is a possible MT-complex-specific genomic island (See Becq et al., 2007)."	1	11	Possible S-adenosylmethionine-dependent methyltransferase	CCP43641.1	UniProtKB/Swiss-Prot:P64747	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	996524	997705	1182	+	NA	Rv0894	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00017	"Rv0894, (MTCY31.22), len: 393 aa. Possible regulatory protein, LuxR family, highly similar in part to NP_302202.1|NC_002677 possible transcriptional regulator from Mycobacterium leprae (1106 aa). Also similar to others e.g. CAB95788.1|AL359949 putative multi-domain regulatory protein from Streptomyces coelicolor (780 aa); NP_107293.1|NC_002678 transcriptional regulator from Mesorhizobium loti (903 aa); etc. Also similar to other regulatory proteins from Mycobacterium tuberculosis e.g. Rv2488c|MTV008_44 (1137 aa), FASTA score: (53.2% identity in 363 aa overlap); Rv1358|MTCY02B10_22 (1159 aa), FASTA score: (52.3% identity in 365 aa overlap); etc. Contains PS00017 ATP/GTP-binding site motif A (P-loop). This region is a possible MT-complex-specific genomic island (See Becq et al., 2007)."	1	11	Possible transcriptional regulatory protein (possibly LuxR-family)	CCP43642.1	UniProtKB/Swiss-Prot:P64749	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	997782	999299	1518	+	NA	Rv0895	EXISTENCE: identified in proteomics study	NA	"Rv0895, (MTCY31.23), len: 505 aa. Possible triacylglycerol synthase (See Daniel et al., 2004); member of family with: Rv3740c, Rv3734c, Rv1425, Rv1760, etc. Shows some similarity with NP_301898.1|NC_002677 conserved membrane protein from Mycobacterium leprae (491 aa). This region is a possible MT-complex-specific genomic island (See Becq et al., 2007)."	1	11	Possible triacylglycerol synthase (diacylglycerol acyltransferase)	CCP43643.1	UniProtKB/Swiss-Prot:P67204	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	999472	1000767	1296	+	gltA2	Rv0896	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00480	"Rv0896, (MTCY31.24), len: 431 aa. Probable gltA2,citrate synthase 1, highly similar to O33066|NP_302405.1|NC_002677 citrate synthase 1 from Mycobacterium leprae (431 aa), FASTA scores: E(): 0, (91.0 identity in 431 aa overlap); and AAF04133.1|AF191033_1|AF191033 citrate synthase from Mycobacterium smegmatis (441 aa). Also highly similar to others e.g. AAF14286.1|AF181118_1|AF181118 citrate synthase from Streptomyces coelicolor (429 aa); P42457|CISY_CORGL citrate synthase from Corynebacterium glutamicum (437 aa),FASTA scores: opt: 1847, E(): 0, (63.0% identity in 433 aa overlap); etc. Also similar to two other Mycobacterium tuberculosis citrate synthases, Rv0889|MTCY31.17c|citA (373 aa), FASTA score: (29.2% identity in 274 aa overlap) and Rv1131|MTCY22G8.20|gltA1 (393 aa). Contains PS00480 Citrate synthase signature. Belongs to the citrate synthase family."	1	11	Probable citrate synthase I GltA2	CCP43644.1	UniProtKB/Swiss-Prot:Q10530	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1000808	1002415	1608	-	NA	Rv0897c	EXISTENCE: identified in proteomics study	NA	"Rv0897c, (MTCY31.25c), len: 535 aa. Possible oxidoreductase, similar to various oxidoreductases from diverse organisms e.g. CAB94055.1|AL358672 putative oxidoreductase from Streptomyces coelicolor (540 aa); NP_147877.1|NC_000854 phytoene dehydrogenase from Aeropyrum pernix (549 aa); Q01671|CRTD_RHOSH methoxyneurosporene dehydrogenase from Rhodobacter sphaeroides (495 aa), FASTA scores: opt: 139, E(): 2.6e-06, (23.8% identity in 538 aa overlap); etc. Also similar to Rv1432, Rv2997, and Rv3829c from Mycobacterium tuberculosis."	1	11	Probable oxidoreductase	CCP43645.1	UniProtKB/Swiss-Prot:P64751	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1002441	1002704	264	-	NA	Rv0898c	EXISTENCE: identified in proteomics study	NA	Rv0898c, (MTCY31.26c), len: 87 aa. Conserved hypothetical protein, highly similar to CAC01589.1|AL391041 hypothetical protein from Streptomyces coelicolor (87 aa). Also shows some similarity to Rv0709|MTCY210.28|rpmC from Mycobacterium tuberculosis (77 aa), FASTA score: (28.8% identity in 73 aa overlap).	1	11	Conserved hypothetical protein	CCP43646.1	UniProtKB/Swiss-Prot:P64753	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1002812	1003792	981	+	ompA	Rv0899	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00044	"Rv0899, (MTCY31.27), len: 326 aa. OmpA, outer membrane protein A (See Senaratne et al., 1998). C-terminal region similar to C-terminus of many members of the OmpA family of outer membrane proteins, e.g. NP_458280.1|NC_003198 putative outer membrane protein from Salmonella enterica subsp. enterica serovar Typhi (220); NP_418008.1|NC_000913 putative outer membrane protein from Escherichia coli strain K12 (219 aa), FASTA scores: opt: 296, E(): 2.2e-11, (45.3% identity in 117 aa overlap); NP_231844.1|NC_002505 outer membrane protein OmpA from Vibrio cholerae (321 aa); Q05146|OMPA_BORAV outer membrane protein A precursor from Bordetella avium (194 aa); etc. A signal peptide sequence probably exists at the N-terminus. N-terminal domain is necessary and sufficient for membrane translocation (See Alahari et al., 2007). Contains PS00044 Bacterial regulatory proteins, lysR family signature. Belongs to the OmpA family. Pore-forming activity is pH-dependent."	1	11	Outer membrane protein A OmpA	CCP43647.1	UniProtKB/Swiss-Prot:P65593	ompATb	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1003805	1003957	153	+	NA	Rv0900	NA	NA	Rv0900, (MTCY31.28), len: 50 aa. Possible membrane protein, with hydrophobic domain from aa 4-26.	1	11	Possible membrane protein	CCP43648.1	UniProtKB/Swiss-Prot:P64755	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1003957	1004484	528	+	NA	Rv0901	EXISTENCE: identified in proteomics study	NA	Rv0901, (MTCY31.29), len: 175 aa. Possible conserved exported or membrane protein, with hydrophobic N-terminus at aa 7-25. Shows some similarity in C-terminus to O33070|Z99494|MLCB57.59 hypothetical protein from Mycobacterium leprae (113 aa), FASTA scores: opt: 204, E(): 3.2e-12, (44.9% identity in 78 aa overlap).	1	11	Possible conserved exported or membrane protein	CCP43649.1	UniProtKB/Swiss-Prot:P64757	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1004501	1005841	1341	-	prrB	Rv0902c	EXISTENCE: identified in proteomics study	NA	"Rv0902c, (MTCY31.30c), len: 446 aa. PrrB,two-component sensor histidine kinase (see citations below), transmembrane protein, equivalent to MLCB57_26|NP_302403.1|NC_002677 sensor histidine kinase from Mycobacterium leprae (446 aa); and similar at C-termini to NP_301251.1|NC_002677 putative two-component system sensor kinase from Mycobacterium leprae (519 aa). C-terminus also similar to the C-termini of many sensor-like histidine kinase proteins e.g. P08336|CPXA_ECOLI|ECFB|SSD|EUP|B3911|Z5456|ECS4837 sensor protein from Escherichia coli strain K12 (457 aa), FASTA scores: opt: 364, E(): 1.7e-15, (27.1% identity in 398 aa overlap); CAB89748.1|AL354616 putative two-component histidine kinase from Streptomyces coelicolor (483 aa); CAB82845.1|AJ277081 putative histidine kinase from Amycolatopsis mediterranei (472 aa); etc. Also similar in part to Mycobacterium tuberculosis proteins Rv3764c (475 aa); and Rv0982 (504 aa). Thought to be induced at phagocytosis (see Graham & Clark-Curtiss 1999)."	1	11	Two component sensor histidine kinase PrrB	CCP43650.1	UniProtKB/Swiss-Prot:P0A5Z8	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1005852	1006562	711	-	prrA	Rv0903c	EXISTENCE: identified in proteomics study	NA	"Rv0903c, (MTCY31.31c), len: 236 aa. PrrA,two-component response regulator (see citations below),equivalent to Z99494|MLCB57_27|NP_302402.1|NC_002677 two-component response regulator from Mycobacterium leprae (233 aa), FASTA scores: opt: 1414, E(): 0, (95.7% identity in 233 aa overlap); and similar to T45446 probable two-component response regulator from Mycobacterium leprae (253 aa). Also similar to many sensor-like histidine kinase proteins e.g. CAB88489.1|AL353816 putative two-component systen response regulator from Streptomyces coelicolor (248 aa); AAG36759.1|AF119221_1 |AF119221 response regulator from Corynebacterium glutamicum (232 aa); Q02540|COPR_PSESM transcriptional activator protein COPR from Pseudomonas syringae (pv. tomato) (227 aa), FASTA scores: opt: 600,E(): 0, (44.4% identity in 225 aa overlap); etc. Also similar to Rv0981 from Mycobacterium tuberculosis (230 aa),Rv3765c (234 aa), phoP (247 aa), etc. Thought to be induced at phagocytosis (see Graham & Clark-Curtiss 1999)."	1	11	Two component response transcriptional regulatory protein PrrA	CCP43651.1	UniProtKB/Swiss-Prot:P0A5Z6	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	1006693	1008180	1488	-	accD3	Rv0904c	EXISTENCE: identified in proteomics study	NA	"Rv0904c, (MTCY31.32c, MT0927), len: 495 aa. Putative accD3, acetyl-CoA carboxylase carboxyl transferase, beta subunit (carboxyltransferase subunit of acetyl-CoA carboxylase), highly similar in part to AAA63045.1|U15184 zinc finger protein from Mycobacterium leprae (201 aa). Also highly similar to others e.g. CAC42827.1|Y17592 putative carboxyltransferase subunit of acetyl-CoA carboxylase from Corynebacterium glutamicum (491 aa); CAB86110.1|AL163003 putative acetyl CoA carboxylase (alpha and beta subunits) from Streptomyces coelicolor (458 aa); Q54776|ACCD_SYNP7 acetyl-coenzyme A carboxylase carboxyl transferase subunit beta from Synechococcus sp. (305 aa); P12217|ACCD_MARPO acetyl-coenzyme A carboxylase carboxyl transferase subunit beta from Marchantia polymorpha (316 aa), FASTA scores: opt: 519, E():1.6e-24, (40.2% identity in 219 aa overlap); etc. Also similar to Rv3280, Rv2502c,etc from Mycobacterium tuberculosis. Belongs to the ACCD/PCCB family."	1	11	Putative acetyl-coenzyme A carboxylase carboxyl transferase (subunit beta) AccD3 (accase beta chain)	CCP43652.1	UniProtKB/Swiss-Prot:P63405	NA	NA	NA	NA	NA	NA	NA	NA	NA
